No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
399,bmg2024powm,2024-08-09T14:18:12.982933Z,-0.219265133,100.3625107,3.290272973,M,10,40,57.14575577,"Southern Sumatra, Indonesia",
397,bmg2024ppbc,2024-08-09T16:37:27.220188Z,-0.21029605,100.3688278,3.119122315,M,10,31,75.33369446,"Southern Sumatra, Indonesia",
395,bmg2024ppda,2024-08-09T17:35:44.257603Z,-0.213094369,100.3900452,3.212265442,MLv,10,28,88.243927,"Southern Sumatra, Indonesia",
394,bmg2024ppgh,2024-08-09T19:15:18.244086Z,-0.206386745,100.3993759,3.12446229,M,5,29,121.3569031,"Southern Sumatra, Indonesia",
393,bmg2024ppgy,2024-08-09T19:34:52.074453Z,-0.421405911,99.52709961,2.962399357,M,14,25,137.548645,"Southern Sumatra, Indonesia",
381,bmg2024pqyf,2024-08-10T17:26:28.453761Z,-4.222759247,102.2678757,2.660790791,M,29,24,148.6464539,"Southern Sumatra, Indonesia",
353,bmg2024pvdw,2024-08-13T00:50:19.253211Z,-4.653664112,101.9763336,3.913728399,M,10,28,241.3344574,"Southern Sumatra, Indonesia",
342,bmg2024pwsr,2024-08-13T21:27:49.84464Z,-2.09284234,100.622818,4.410246713,M,24,73,75.95150757,"Southern Sumatra, Indonesia",
276,bmg2024qbxj,2024-08-16T17:31:25.791867Z,-3.232773304,103.0343704,3.336584308,M,187,42,85.71143341,"Southern Sumatra, Indonesia",
264,bmg2024qcuu,2024-08-17T05:20:55.631369Z,-2.770204306,101.1121597,2.907841689,M,40,16,138.4187622,"Southern Sumatra, Indonesia",
261,bmg2024qdjf,2024-08-17T12:38:31.771898Z,-2.160335064,102.3418884,3.674234413,M,222,54,113.0211792,"Southern Sumatra, Indonesia",
260,bmg2024qdky,2024-08-17T13:30:41.059781Z,-3.269493818,102.2323685,3.606461078,M,10,29,118.5366821,"Southern Sumatra, Indonesia",
254,bmg2024qebo,2024-08-17T21:54:27.813031Z,-0.708045661,100.5673447,2.801729021,M,10,39,46.63835144,"Southern Sumatra, Indonesia",
139,bmg2024qpkg,2024-08-24T02:47:24.641711Z,-3.522458553,101.5712128,4.384580071,M,10,58,181.4250641,"Southern Sumatra, Indonesia",
126,bmg2024qqmf,2024-08-24T16:54:34.490153Z,-4.473909855,102.0456467,4.816001145,Mw(mB),56,218,95.54115295,"Southern Sumatra, Indonesia",
119,bmg2024qqru,2024-08-24T19:44:35.85849Z,-2.544290781,102.2063446,3.321337574,M,146,58,85.12491512,"Southern Sumatra, Indonesia",
115,bmg2024qqwo,2024-08-24T22:08:16.941697Z,-1.308030486,100.1637268,2.579591205,M,27,28,99.69812012,"Southern Sumatra, Indonesia",
108,bmg2024qsjj,2024-08-25T17:45:18.798697Z,-0.347548813,99.69080353,3.215123793,M,10,39,59.06297302,"Southern Sumatra, Indonesia",
97,bmg2024qtbd,2024-08-26T02:43:51.210886Z,-0.652605116,99.84836578,3.124524679,M,43,20,99.4960022,"Southern Sumatra, Indonesia",
65,bmg2024qxkj,2024-08-28T11:56:14.566527Z,-0.392818004,98.81491852,3.161048928,M,11,30,134.8918304,"Southern Sumatra, Indonesia",
41,bmg2024qzzf,2024-08-29T21:42:44.942014Z,-2.730161428,101.0488281,3.285095608,M,33,44,124.1218414,"Southern Sumatra, Indonesia",
30,bmg2024rawz,2024-08-30T09:43:01.240621Z,-2.707853556,101.7266998,4.430271603,M,84,68,94.72961426,"Southern Sumatra, Indonesia",
6,bmg2024rdkr,2024-08-31T18:55:05.53446Z,-2.503045082,101.3420334,2.861720455,M,56,27,96.11993408,"Southern Sumatra, Indonesia",
482,bmg2024rimk,2024-09-03T13:27:46.7258Z,-3.236190081,102.2351227,3.339922223,M,2,26,109.1949463,"Southern Sumatra, Indonesia",
456,bmg2024rknm,2024-09-04T16:17:07.453591Z,-2.284777641,100.7655563,3.69665034,M,28,44,86.38664246,"Southern Sumatra, Indonesia",
436,bmg2024rnga,2024-09-06T03:55:13.983079Z,-3.715144873,103.2379913,3.718932803,M,8,44,84.77318573,"Southern Sumatra, Indonesia",
423,bmg2024romx,2024-09-06T20:32:00.499983Z,-5.098885059,104.6323166,3.537028604,M,109,48,78.94701004,"Southern Sumatra, Indonesia",
387,bmg2024rspi,2024-09-09T02:18:20.540446Z,-0.372395724,100.3723221,2.313324322,MLv,13,18,95.27085495,"Southern Sumatra, Indonesia",
343,bmg2024ryhl,2024-09-12T05:08:15.660971Z,-1.617941022,100.4227142,3.288343245,M,5,38,161.7412872,"Southern Sumatra, Indonesia",
326,bmg2024sapo,2024-09-13T11:30:38.736182Z,-4.425137997,103.4932022,2.60849025,M,10,12,76.87765312,"Southern Sumatra, Indonesia",
304,bmg2024sblt,2024-09-13T22:43:12.944487Z,-5.993560791,103.5889053,3.388053222,M,19,28,212.5231552,"Southern Sumatra, Indonesia",
293,bmg2024sdbn,2024-09-14T19:49:34.060617Z,-4.591229916,101.9071045,4.341281955,M,49,92,192.5898056,"Southern Sumatra, Indonesia",
282,bmg2024senp,2024-09-15T15:03:36.673107Z,-0.426148772,100.6417847,2.261439999,M,11,17,185.9338989,"Southern Sumatra, Indonesia",
270,bmg2024sery,2024-09-15T17:15:06.218025Z,-0.205038309,100.3853683,2.384450805,M,10,22,103.7346478,"Southern Sumatra, Indonesia",
230,bmg2024shle,2024-09-17T05:14:22.92808Z,-4.986221313,103.0059586,3.984813672,M,28,43,208.0370407,"Southern Sumatra, Indonesia",
228,bmg2024sifo,2024-09-17T15:32:08.086753Z,-3.704681873,101.5522385,3.288836211,M,25,45,217.4597931,"Southern Sumatra, Indonesia",
160,bmg2024solt,2024-09-21T01:28:50.6878Z,-0.808793426,100.1234055,3.653317384,M,74,65,53.9642334,"Southern Sumatra, Indonesia",
153,bmg2024spvc,2024-09-21T19:20:58.200397Z,-0.245002106,100.3948517,1.896083056,M,10,13,116.4155178,"Southern Sumatra, Indonesia",
120,bmg2024srtv,2024-09-22T20:58:05.149154Z,-0.00850577,100.1337204,2.832875911,M,10,45,95.31419373,"Southern Sumatra, Indonesia",
106,bmg2024stgh,2024-09-23T16:24:18.978097Z,-2.27677536,100.7601624,3.844933875,M,27,50,146.9281921,"Southern Sumatra, Indonesia",
102,bmg2024stox,2024-09-23T20:45:24.936012Z,-4.609331131,102.7366714,4.563194863,M,36,94,96.12591553,"Southern Sumatra, Indonesia",
73,bmg2024sxms,2024-09-26T00:12:00.036395Z,-3.566563129,101.9397354,3.89645229,M,30,44,169.9677124,"Southern Sumatra, Indonesia",
62,bmg2024syts,2024-09-26T16:52:33.883407Z,-3.371376991,102.151207,2.888600673,M,75,42,144.0884705,"Southern Sumatra, Indonesia",
55,bmg2024szfr,2024-09-26T22:54:59.903787Z,-0.819378972,99.91545868,2.627987062,M,42,18,124.2360001,"Southern Sumatra, Indonesia",
24,bmg2024tcum,2024-09-28T21:48:09.417818Z,-0.026470816,99.20101929,3.030702422,M,42,34,76.81726074,"Southern Sumatra, Indonesia",
3,bmg2024teqy,2024-09-29T22:16:37.473571Z,-1.642972946,99.72936249,3.700049666,M,25,60,104.9762726,"Southern Sumatra, Indonesia",
534,bmg2024tjrf,2024-10-02T16:06:01.940662Z,-1.005025983,100.6910095,2.783131272,M,10,18,83.50288391,"Southern Sumatra, Indonesia",BMKG
533,bmg2024tjrs,2024-10-02T16:20:48.269322Z,-4.566288471,101.7417374,4.801297505,mb,23,105,170.2052307,"Southern Sumatra, Indonesia",BMKG
530,bmg2024tjvo,2024-10-02T18:18:16.811512Z,-4.94685936,103.0121307,3.55515109,M,30,32,216.4409561,"Southern Sumatra, Indonesia",BMKG
529,bmg2024tjwh,2024-10-02T18:40:10.048856Z,-3.590578556,101.0142212,3.196289351,M,11,9,261.5235101,"Southern Sumatra, Indonesia",BMKG
507,bmg2024tlww,2024-10-03T21:14:11.769318Z,-3.108745575,101.2566605,3.366296337,M,22,47,175.5752106,"Southern Sumatra, Indonesia",BMKG
495,bmg2024tmql,2024-10-04T07:06:45.04164Z,-5.908564568,103.787384,3.760464785,M,20,30,199.0529633,"Southern Sumatra, Indonesia",BMKG
477,bmg2024tnpk,2024-10-04T19:44:13.987949Z,-0.660657406,98.73216248,3.542527725,M,13,36,171.2789764,"Southern Sumatra, Indonesia",BMKG
443,bmg2024trhc,2024-10-06T20:04:08.158258Z,-4.969375134,102.9919891,4.233681798,M,35,88,184.2369461,"Southern Sumatra, Indonesia",BMKG
409,bmg2024tvmr,2024-10-09T03:26:30.899334Z,-0.261848748,99.07093048,3.723784529,M,18,37,98.53520203,"Southern Sumatra, Indonesia",BMKG
406,bmg2024tvvs,2024-10-09T08:00:00.081241Z,-3.781299114,101.5865479,3.606220982,M,20,27,146.3627625,"Southern Sumatra, Indonesia",BMKG
392,bmg2024twub,2024-10-09T20:18:33.027711Z,-2.518979311,101.6031494,3.673944735,M,82,58,61.74266052,"Southern Sumatra, Indonesia",BMKG
389,bmg2024twzi,2024-10-09T22:57:56.215929Z,-3.708690166,100.9571457,4.636103916,M,10,71,198.3311386,"Southern Sumatra, Indonesia",BMKG
341,bmg2024udmn,2024-10-13T12:27:35.302868Z,-4.523235321,101.8240356,3.977583479,M,17,35,229.0796204,"Southern Sumatra, Indonesia",BMKG
329,bmg2024ufxg,2024-10-14T20:08:02.266451Z,-1.544105172,100.8774185,2.204725173,M,24,14,126.6575089,"Southern Sumatra, Indonesia",BMKG
297,bmg2024ujij,2024-10-16T17:10:13.623326Z,-0.678149819,98.71111298,3.058184112,MLv,10,10,176.3005524,"Southern Sumatra, Indonesia",BMKG
272,bmg2024umen,2024-10-18T06:37:48.636492Z,-3.343121529,101.8686676,3.451501515,MLv,59,55,130.6190796,"Southern Sumatra, Indonesia",BMKG
257,bmg2024umxv,2024-10-18T16:23:03.657398Z,-1.835718393,100.4118958,2.913133375,MLv,28,33,122.4947205,"Southern Sumatra, Indonesia",BMKG
254,bmg2024unwk,2024-10-19T04:48:43.224887Z,-5.69148016,104.7454453,3.148320849,M,10,26,100.8048859,"Southern Sumatra, Indonesia",BMKG
253,bmg2024uohf,2024-10-19T10:16:03.737179Z,-2.859571695,101.1869812,3.541696539,MLv,36,32,165.660202,"Southern Sumatra, Indonesia",BMKG
244,bmg2024uqdq,2024-10-20T10:43:57.911174Z,-5.699746132,104.7381821,3.258128707,MLv,10,24,103.128006,"Southern Sumatra, Indonesia",BMKG
232,bmg2024uqsh,2024-10-20T18:08:22.769322Z,-4.052865982,102.2742691,2.536184426,M,22,33,148.4981384,"Southern Sumatra, Indonesia",BMKG
193,bmg2024usmx,2024-10-21T17:41:01.94479Z,-5.613811493,104.7793274,3.592167018,M,10,33,103.541564,"Southern Sumatra, Indonesia",BMKG
192,bmg2024usqa,2024-10-21T19:15:44.265579Z,-5.655836105,104.7637939,3.444327463,MLv,10,33,101.0322914,"Southern Sumatra, Indonesia",BMKG
188,bmg2024ustx,2024-10-21T21:13:15.179873Z,-5.614407063,104.8115768,3.761212541,MLv,10,35,141.0827942,"Southern Sumatra, Indonesia",BMKG
180,bmg2024utjv,2024-10-22T05:16:32.071724Z,-5.662924767,104.7039261,2.900209921,MLv,10,24,131.1357956,"Southern Sumatra, Indonesia",BMKG
179,bmg2024utkx,2024-10-22T05:48:20.071885Z,-5.650948524,104.7572479,3.55932861,M,10,17,102.8953362,"Southern Sumatra, Indonesia",BMKG
176,bmg2024utrk,2024-10-22T09:05:39.186013Z,-5.66438818,104.7704391,3.684237985,MLv,10,30,93.93421936,"Southern Sumatra, Indonesia",BMKG
158,bmg2024uvkh,2024-10-23T07:46:37.973239Z,-5.683098316,104.7551498,2.909593282,MLv,10,22,100.841032,"Southern Sumatra, Indonesia",BMKG
156,bmg2024uvlb,2024-10-23T08:09:38.294911Z,-5.683448315,104.7565308,3.724825192,MLv,10,29,99.65658617,"Southern Sumatra, Indonesia",BMKG
149,bmg2024uvxt,2024-10-23T14:34:43.41348Z,-4.356278419,102.6379776,2.595826184,M,43,25,126.4162292,"Southern Sumatra, Indonesia",BMKG
133,bmg2024uxtt,2024-10-24T14:49:10.31499Z,-3.235402822,102.9241791,4.222955936,MLv,179,76,83.52806854,"Southern Sumatra, Indonesia",BMKG
128,bmg2024uykd,2024-10-24T23:05:59.078748Z,-5.684754848,104.7332993,3.198158397,MLv,10,39,105.0068665,"Southern Sumatra, Indonesia",BMKG
116,bmg2024uyzh,2024-10-25T06:45:25.418374Z,-5.651373863,104.7214508,2.18616829,MLv,10,10,117.2413177,"Southern Sumatra, Indonesia",BMKG
107,bmg2024vaag,2024-10-25T20:23:18.301074Z,-1.991680026,99.96128082,3.034211438,M,21,25,138.3255844,"Southern Sumatra, Indonesia",BMKG
74,bmg2024veip,2024-10-28T05:07:51.90245Z,-5.709304333,104.7414246,3.379339924,MLv,10,28,97.75367165,"Southern Sumatra, Indonesia",BMKG
48,bmg2024vgiv,2024-10-29T07:31:15.480844Z,-0.536544085,100.7796021,3.697037392,MLv,162,84,50.12300301,"Southern Sumatra, Indonesia",BMKG
10,bmg2024vijh,2024-10-30T10:02:17.801011Z,-0.086358659,100.1996994,3.112678629,MLv,10,17,68.23961258,"Southern Sumatra, Indonesia",BMKG
560,bmg2024vobb,2024-11-02T12:41:05.128193Z,-0.21030952,100.3836975,3.048515172,M,8,50,41.31018066,"Southern Sumatra, Indonesia",BMKG
545,bmg2024vpla,2024-11-03T06:51:22.291972Z,-0.005923,100.171,3.506186298,M,10,13,165.3626218,"Southern Sumatra, Indonesia",BMKG
525,bmg2024vqxw,2024-11-04T02:28:39.813509Z,-2.133572817,99.83364868,4.135740915,M,15,33,121.9033661,"Southern Sumatra, Indonesia",BMKG
476,bmg2024vwgl,2024-11-07T00:29:34.058373Z,-4.54501009,101.7370071,3.371491981,M,25,22,169.4762726,"Southern Sumatra, Indonesia",BMKG
461,bmg2024vxnj,2024-11-07T17:07:58.021502Z,-3.728804827,101.719841,3.086630566,M,28,25,135.5461578,"Southern Sumatra, Indonesia",BMKG
400,bmg2024wdve,2024-11-11T03:53:07.316603Z,-2.335820198,102.1605453,3.531407913,M,177,45,106.6886539,"Southern Sumatra, Indonesia",BMKG
383,bmg2024wfml,2024-11-12T01:44:50.442989Z,-5.413022041,102.7198334,3.436671735,M,17,34,166.166008,"Southern Sumatra, Indonesia",BMKG
353,bmg2024whbd,2024-11-12T22:19:10.097929Z,-4.078569889,103.4333878,2.86237964,M,156,49,142.6727829,"Southern Sumatra, Indonesia",BMKG
343,bmg2024wipl,2024-11-13T18:40:45.446903Z,-5.135028839,102.2212601,4.655158503,Mw(mB),46,203,100.0243988,"Southern Sumatra, Indonesia",BMKG
320,bmg2024wlfw,2024-11-15T05:15:19.704273Z,-5.790661335,104.3096695,2.949743907,M,43,33,152.1598969,"Southern Sumatra, Indonesia",BMKG
298,bmg2024wmjk,2024-11-15T20:09:51.627832Z,-5.812009335,102.7771225,3.652639404,M,46,39,203.2575073,"Southern Sumatra, Indonesia",BMKG
296,bmg2024wmmj,2024-11-15T21:39:49.20892Z,-0.524855316,100.0958481,4.117909673,MLv,95,77,42.57955933,"Southern Sumatra, Indonesia",BMKG
275,bmg2024wobu,2024-11-16T18:35:17.156371Z,-0.091931663,99.45709991,4.336799125,MLv,76,93,66.88780212,"Southern Sumatra, Indonesia",BMKG
273,bmg2024wohu,2024-11-16T21:37:23.592422Z,-5.335339069,103.193985,3.595858396,M,20,30,151.6706696,"Southern Sumatra, Indonesia",BMKG
253,bmg2024wrfh,2024-11-18T11:45:47.312843Z,-4.568051338,102.1648331,3.874175586,M,26,35,137.1961517,"Southern Sumatra, Indonesia",BMKG
229,bmg2024wtua,2024-11-19T21:29:14.349125Z,-1.907641411,100.1508255,4.289538443,M,29,83,77.87889099,"Southern Sumatra, Indonesia",BMKG
228,bmg2024wtzy,2024-11-20T00:28:52.039921Z,-3.554225206,101.8584137,3.872104806,M,90,56,122.5872955,"Southern Sumatra, Indonesia",BMKG
227,bmg2024wugv,2024-11-20T03:57:38.543736Z,-2.145157099,102.0747375,4.038546777,M,176,43,94.21997833,"Southern Sumatra, Indonesia",BMKG
221,bmg2024wvju,2024-11-20T18:35:15.365518Z,-2.350799322,100.3273315,2.888141673,M,33,17,99.67378235,"Southern Sumatra, Indonesia",BMKG
174,bmg2024wyeb,2024-11-22T07:06:26.708645Z,-1.101448536,99.80562592,3.797769068,M,55,36,69.73113251,"Southern Sumatra, Indonesia",BMKG
160,bmg2024wzel,2024-11-22T20:26:22.884947Z,-0.64780879,98.90961456,3.612191769,MLv,12,42,113.0433655,"Southern Sumatra, Indonesia",BMKG
121,bmg2024xcwr,2024-11-24T21:02:46.909724Z,-4.183213711,103.6410675,4.483706348,M,10,52,75.02605057,"Southern Sumatra, Indonesia",BMKG
60,bmg2024xkad,2024-11-28T18:45:29.054203Z,-4.181849957,103.6772079,1.888904913,MLv,5,9,187.0499344,"Southern Sumatra, Indonesia",BMKG
53,bmg2024xkgk,2024-11-28T21:55:27.302563Z,-3.780475616,100.5630646,4.418925499,MLv,29,79,191.8831787,"Southern Sumatra, Indonesia",BMKG
39,bmg2024xlkk,2024-11-29T13:05:06.760068Z,-4.168544292,103.6617737,3.769169722,MLv,5,39,76.31518555,"Southern Sumatra, Indonesia",BMKG
38,bmg2024xloa,2024-11-29T14:54:19.437576Z,-4.180323124,103.6721725,2.885583578,MLv,5,13,155.4270401,"Southern Sumatra, Indonesia",BMKG
37,bmg2024xloj,2024-11-29T15:05:03.050895Z,-4.199816704,103.6525116,3.166778104,MLv,10,28,148.1121674,"Southern Sumatra, Indonesia",BMKG
36,bmg2024xlop,2024-11-29T15:12:10.431707Z,-4.173027515,103.6706619,3.567069746,MLv,5,35,146.3511658,"Southern Sumatra, Indonesia",BMKG
35,bmg2024xlox,2024-11-29T15:20:55.292004Z,-4.199385166,103.6682205,2.919039426,MLv,5,23,144.6527405,"Southern Sumatra, Indonesia",BMKG
33,bmg2024xlpp,2024-11-29T15:41:49.735081Z,-4.176040173,103.6632538,2.643642498,MLv,5,16,155.252037,"Southern Sumatra, Indonesia",BMKG
32,bmg2024xlpw,2024-11-29T15:49:49.141994Z,-4.149844646,103.6772156,1.606761718,MLv,5,8,199.3327026,"Southern Sumatra, Indonesia",BMKG
31,bmg2024xlpx,2024-11-29T15:51:21.882621Z,-4.147394657,103.6870499,1.622621253,MLv,2,8,210.7306442,"Southern Sumatra, Indonesia",BMKG
30,bmg2024xlpy,2024-11-29T15:52:26.330842Z,-4.177609921,103.667099,2.997044133,MLv,5,32,145.9041138,"Southern Sumatra, Indonesia",BMKG
29,bmg2024xlqa,2024-11-29T15:54:50.614436Z,-4.161385536,103.6740952,3.324819808,MLv,5,35,147.2148285,"Southern Sumatra, Indonesia",BMKG
28,bmg2024xlqj,2024-11-29T16:05:49.677699Z,-4.160058975,103.6822128,4.198167221,MLv,5,56,77.49032974,"Southern Sumatra, Indonesia",BMKG
26,bmg2024xlrd,2024-11-29T16:28:54.435112Z,-4.313655376,103.5885849,1.578620039,MLv,5,10,112.336319,"Southern Sumatra, Indonesia",BMKG
24,bmg2024xlrt,2024-11-29T16:47:12.209094Z,-4.19702816,103.6723938,2.996849541,MLv,5,30,144.9942017,"Southern Sumatra, Indonesia",BMKG
17,bmg2024xlzd,2024-11-29T20:29:27.470898Z,-4.195437908,103.670311,1.935814003,MLv,10,15,144.9901505,"Southern Sumatra, Indonesia",BMKG
398,bmg2024xsbf,2024-12-03T04:22:30.263849Z,-5.831792831,103.9053116,4.373621843,MLv,10,43,165.2928314,"Southern Sumatra, Indonesia",BMKG
393,bmg2024xtdc,2024-12-03T18:28:28.545466Z,-3.156446457,103.0114059,4.330393519,MLv,205,37,128.9889011,"Southern Sumatra, Indonesia",BMKG
370,bmg2024xwfx,2024-12-05T11:17:45.483776Z,-3.182014227,102.2389374,3.036559572,MLv,10,11,100.8760834,"Southern Sumatra, Indonesia",BMKG
369,bmg2024xwga,2024-12-05T11:21:21.697562Z,-0.738203406,99.9033432,3.467839995,MLv,57,38,42.59959412,"Southern Sumatra, Indonesia",BMKG
367,bmg2024xwgh,2024-12-05T11:29:54.17224Z,-3.14687562,102.2445984,3.382758777,MLv,10,20,100.1456337,"Southern Sumatra, Indonesia",BMKG
329,bmg2024xzpy,2024-12-07T07:46:47.2511Z,-0.42149052,99.19229126,4.711576834,MLv,37,75,63.48753357,"Southern Sumatra, Indonesia",BMKG
322,bmg2024yalw,2024-12-07T18:50:51.19049Z,-0.383843213,99.17684174,3.417831904,MLv,29,39,62.16038513,"Southern Sumatra, Indonesia",BMKG
321,bmg2024yanh,2024-12-07T19:34:38.459854Z,-4.204578876,103.6463242,2.979645581,MLv,10,25,143.3027267,"Southern Sumatra, Indonesia",BMKG
302,bmg2024ydgt,2024-12-09T07:41:01.47686Z,-3.742916822,101.6163559,4.440913487,MLv,13,56,141.0255585,"Southern Sumatra, Indonesia",BMKG
298,bmg2024ydla,2024-12-09T09:50:07.218069Z,-0.809393704,99.63955688,4.411324896,Mw,66,75,38.69847107,"Southern Sumatra, Indonesia",BMKG
294,bmg2024ydnd,2024-12-09T10:53:36.495016Z,-3.475687981,101.6772614,3.429544607,MLv,32,29,164.3721924,"Southern Sumatra, Indonesia",BMKG
280,bmg2024yehz,2024-12-09T21:26:18.562583Z,-4.712475777,103.2772751,4.084885754,MLv,64,42,104.4036865,"Southern Sumatra, Indonesia",BMKG
276,bmg2024yfnr,2024-12-10T13:27:25.14199Z,-3.265028715,101.8395386,3.314000206,MLv,43,29,145.9318237,"Southern Sumatra, Indonesia",BMKG
257,bmg2024yird,2024-12-12T06:36:28.841573Z,-0.36128509,99.51187134,4.802691204,MLv,10,31,62.52676392,"Southern Sumatra, Indonesia",BMKG
232,bmg2024ylqf,2024-12-13T21:32:27.573283Z,-3.255371809,102.9828644,3.842473808,MLv,190,49,148.6292877,"Southern Sumatra, Indonesia",BMKG
224,bmg2024yncs,2024-12-14T17:00:12.935864Z,-3.443500996,102.6088257,3.601153072,MLv,117,50,70.32583618,"Southern Sumatra, Indonesia",BMKG
207,bmg2024ypcm,2024-12-15T19:09:10.076297Z,-4.225713253,103.6564636,2.683425776,MLv,10,32,142.5147781,"Southern Sumatra, Indonesia",BMKG
200,bmg2024yprb,2024-12-16T02:30:47.40181Z,-0.836799622,99.26764679,3.387783243,MLv,28,37,65.94955444,"Southern Sumatra, Indonesia",BMKG
198,bmg2024yptr,2024-12-16T03:50:05.144026Z,-1.209094644,99.74700165,4.874149265,mb,41,148,49.2441864,"Southern Sumatra, Indonesia",BMKG
197,bmg2024ypug,2024-12-16T04:08:12.70517Z,-0.41224131,100.3417206,2.425399961,MLv,10,15,87.02238464,"Southern Sumatra, Indonesia",BMKG
185,bmg2024yrid,2024-12-17T00:16:43.693556Z,-1.696151137,99.191185,3.925464753,MLv,30,35,117.6310883,"Southern Sumatra, Indonesia",BMKG
167,bmg2024ytex,2024-12-18T00:55:28.502324Z,-0.231152922,100.3252411,2.500653503,MLv,5,19,96.10995674,"Southern Sumatra, Indonesia",BMKG
164,bmg2024ytsd,2024-12-18T07:36:31.587059Z,-0.578205526,98.24510956,3.428635226,MLv,30,26,190.891922,"Southern Sumatra, Indonesia",BMKG
163,bmg2024yual,2024-12-18T11:48:14.837927Z,-2.727318287,102.017868,3.817204164,MLv,141,31,159.338562,"Southern Sumatra, Indonesia",BMKG
159,bmg2024yuze,2024-12-19T00:18:17.820609Z,-1.123042941,100.1902161,3.244399631,MLv,46,39,165.9762726,"Southern Sumatra, Indonesia",BMKG
158,bmg2024yvbd,2024-12-19T01:17:17.693844Z,-0.714838088,99.10941315,4.485511821,MLv,24,53,88.30064392,"Southern Sumatra, Indonesia",BMKG
103,bmg2024zbae,2024-12-22T07:37:00.844905Z,-2.183965206,102.3324585,3.299698719,MLv,186,16,143.792984,"Southern Sumatra, Indonesia",BMKG
55,bmg2024zgzw,2024-12-25T14:16:48.776565Z,-1.544337273,100.0701599,3.820533635,MLv,22,30,43.97637939,"Southern Sumatra, Indonesia",BMKG
32,bmg2024zjgn,2024-12-26T19:55:21.47247Z,-2.611643076,99.74498749,4.307993478,MLv,26,79,186.5484619,"Southern Sumatra, Indonesia",BMKG
31,bmg2024zjgq,2024-12-26T19:58:02.055743Z,-2.576183796,99.78598785,4.320343482,MLv,22,67,182.6908417,"Southern Sumatra, Indonesia",BMKG
29,bmg2024zjkj,2024-12-26T21:51:59.952156Z,-2.61171031,99.73537445,3.827284192,MLv,25,54,197.3071671,"Southern Sumatra, Indonesia",BMKG
28,bmg2024zjlv,2024-12-26T22:35:33.071951Z,-5.717555046,102.9585571,3.237251403,MLv,22,27,189.7022018,"Southern Sumatra, Indonesia",BMKG
12,bmg2024zlvo,2024-12-28T05:46:42.810831Z,-5.190329552,102.3661041,4.430726786,MLv,24,70,106.7012939,"Southern Sumatra, Indonesia",BMKG
747,bmg2024zlvo,2024-12-28T05:46:42.810831Z,-5.190329552,102.3661041,4.430726786,MLv,24,70,106.7012939,"Southern Sumatra, Indonesia",BMKG
735,bmg2024zobw,2024-12-29T11:15:06.929262Z,-5.661481857,104.7240372,2.798516642,MLv,8,14,107.6953278,"Southern Sumatra, Indonesia",BMKG
734,bmg2024zoci,2024-12-29T11:28:09.697953Z,-1.327716947,100.3044586,2.44758271,MLv,43,15,245.6497073,"Southern Sumatra, Indonesia",BMKG
710,bmg2024zrgp,2024-12-31T05:02:32.249913Z,-1.853318334,100.381691,3.158214532,MLv,24,38,59.42921448,"Southern Sumatra, Indonesia",BMKG
680,bmg2025aaog,2025-01-01T07:12:23.712607Z,-0.21245639,100.3703384,1.918297755,MLv,12,16,113.3358269,"Southern Sumatra, Indonesia",BMKG
667,bmg2025abtt,2025-01-01T23:07:20.772808Z,-2.026937485,100.0448608,4.109124191,MLv,10,51,95.52146912,"Southern Sumatra, Indonesia",BMKG
634,bmg2025aeue,2025-01-03T14:44:44.176929Z,-4.80642128,102.8537292,4.73474856,mb,28,77,104.0348206,"Southern Sumatra, Indonesia",BMKG
610,bmg2025ahqd,2025-01-05T04:06:13.847945Z,-4.227915764,102.4205933,2.745968849,MLv,35,30,140.0196075,"Southern Sumatra, Indonesia",BMKG
601,bmg2025aidi,2025-01-05T10:46:14.614038Z,-5.22769928,104.4011993,3.213414255,MLv,91,22,101.6259155,"Southern Sumatra, Indonesia",BMKG
594,bmg2025aimz,2025-01-05T15:38:12.058833Z,-2.91058588,102.9394989,4.102335802,MLv,236,147,113.3382635,"Southern Sumatra, Indonesia",BMKG
583,bmg2025ajse,2025-01-06T07:23:53.219068Z,-4.942885876,103.0140381,3.41714098,MLv,33,23,130.3843307,"Southern Sumatra, Indonesia",BMKG
523,bmg2025appl,2025-01-09T12:50:10.304343Z,-0.320516795,99.17171478,3.307780594,MLv,29,38,58.56811523,"Southern Sumatra, Indonesia",BMKG
522,bmg2025apsv,2025-01-09T14:32:41.178677Z,-4.590858936,102.7555237,3.979684885,MLv,32,41,90.0866394,"Southern Sumatra, Indonesia",BMKG
498,bmg2025aqxc,2025-01-10T05:50:24.334558Z,-1.968916535,100.7322769,2.434981139,MLv,21,14,123.2172241,"Southern Sumatra, Indonesia",BMKG
467,bmg2025asar,2025-01-10T20:47:15.067471Z,-0.245039314,100.2543945,1.312829305,MLv,5,10,100.2095642,"Southern Sumatra, Indonesia",BMKG
436,bmg2025atnz,2025-01-11T16:38:53.861463Z,-3.040165424,101.1229858,2.880251447,M,27,26,161.4311218,"Southern Sumatra, Indonesia",BMKG
427,bmg2025atws,2025-01-11T21:03:25.579235Z,-1.863380551,100.3969727,3.260775573,MLv,20,51,58.52438354,"Southern Sumatra, Indonesia",BMKG
