No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
99,bmg2009hoco,2009-04-18T09:35:40.936535Z,-4.6980958,102.11958,3.7722085,MLv,17,10,179.28148,"Southern Sumatra, Indonesia",BMG
95,bmg2009hoxh,2009-04-18T20:05:29.752896Z,-1.4812262,99.403435,4.1754188,MLv,11,13,167.149,"Southern Sumatra, Indonesia",BMG
94,bmg2009hpcj,2009-04-18T22:39:08.440193Z,-1.4741707,100.08709,3.9478573,MLv,29,10,143.27516,"Southern Sumatra, Indonesia",BMG
92,bmg2009hpjt,2009-04-19T02:22:54.773103Z,-1.0566512,99.963326,4.1325793,MLv,10,15,115.20772,"Southern Sumatra, Indonesia",BMG
84,bmg2009hqxk,2009-04-19T22:25:42.343299Z,5.1829162,94.806587,3.6713257,MLv,26,8,285.11168,"Northern Sumatra, Indonesia",BMG
61,bmg2009htcz,2009-04-21T03:32:22.261331Z,-1.0425302,99.465851,3.4366581,MLv,47,8,115.5576,"Southern Sumatra, Indonesia",BMG
60,bmg2009htda,2009-04-21T03:33:41.355881Z,4.9600625,95.902313,3.1803385,MLv,10,7,167.46179,"Northern Sumatra, Indonesia",BMG
38,bmg2009hzwj,2009-04-24T20:12:13.272772Z,2.5780737,95.734039,4.4748309,MLv,10,10,226.96191,"Northern Sumatra, Indonesia",BMG
25,bmg2009iczd,2009-04-26T13:02:04.995692Z,0.77520972,98.464661,4.0269935,MLv,25,7,170.58237,"Northern Sumatra, Indonesia",BMG
21,bmg2009iefr,2009-04-27T05:29:01.30315Z,-4.6214461,102.81384,4.1910067,MLv,36,11,111.28661,"Southern Sumatra, Indonesia",BMG
20,bmg2009ieqc,2009-04-27T10:45:57.691639Z,-5.2397547,103.41302,3.524641,MLv,61,8,159.58495,"Southern Sumatra, Indonesia",BMG
19,bmg2009ifdr,2009-04-27T17:37:47.007374Z,-4.638639,103.17678,3.7894731,MLv,31,8,197.57304,"Southern Sumatra, Indonesia",BMG
10,bmg2009iigi,2009-04-29T10:24:47.921362Z,-4.614542,104.16768,4.1088307,MLv,37,7,201.3961,"Southern Sumatra, Indonesia",BMG
8,bmg2009iijf,2009-04-29T11:51:15.4265Z,0.58341163,99.284309,3.4360547,MLv,75,9,106.87677,"Northern Sumatra, Indonesia",BMG
160,bmg2009irys,2009-05-04T17:59:57.046686Z,5.3232479,94.878258,4.6197704,mb,23,8,242.5142,"Northern Sumatra, Indonesia",BMG
146,bmg2009ixmx,2009-05-07T18:53:26.090217Z,2.8433132,94.367134,4.2943198,MLv,10,7,260.89063,"Northern Sumatra, Indonesia",BMG
144,bmg2009ixqb,2009-05-07T20:29:28.156818Z,-1.6703494,100.26148,4.3016459,MLv,28,13,182.84445,"Southern Sumatra, Indonesia",BMG
115,bmg2009jibb,2009-05-13T13:29:08.613036Z,4.6498332,95.381531,4.1464551,MLv,10,14,206.08397,"Northern Sumatra, Indonesia",BMG
109,bmg2009jjor,2009-05-14T09:31:04.621015Z,4.2364492,97.529297,4.3315535,MLv,145,12,150.45537,"Northern Sumatra, Indonesia",BMG
89,bmg2009jrbd,2009-05-18T11:50:09.980046Z,2.4934881,95.509476,4.4873298,MLv,10,8,236.182,"Northern Sumatra, Indonesia",BMG
80,bmg2009jtea,2009-05-19T15:34:12.046676Z,-1.5474277,99.470284,4.5722296,MLv,10,7,172.89896,"Southern Sumatra, Indonesia",BMG
77,bmg2009juux,2009-05-20T13:15:19.824944Z,5.2047391,94.085007,4.6862594,MLv,10,8,295.36182,"Northern Sumatra, Indonesia",BMG
72,bmg2009jwcm,2009-05-21T06:14:02.645865Z,0.86419368,96.898781,4.7388753,MLv,35,9,204.76199,"Northern Sumatra, Indonesia",BMG
66,bmg2009jxbk,2009-05-21T18:50:27.330463Z,-3.8340824,102.55431,4.3808205,MLv,89,16,174.0649,"Southern Sumatra, Indonesia",BMG
47,bmg2009kbhb,2009-05-24T02:15:32.463459Z,0.45391956,100.56683,4.3105562,MLv,271,8,113.9143,"Northern Sumatra, Indonesia",BMG
44,bmg2009kdbx,2009-05-25T01:57:36.177077Z,-1.2972108,100.09779,4.604108,MLv,25,8,182.41257,"Southern Sumatra, Indonesia",BMG
34,bmg2009kgav,2009-05-26T16:51:46.118371Z,5.9449358,94.924385,4.4359287,MLv,172,10,236.39257,"Northern Sumatra, Indonesia",BMG
25,bmg2009khcs,2009-05-27T06:56:30.93044Z,-0.85723472,100.6262,3.2953855,MLv,10,8,184.31677,"Southern Sumatra, Indonesia",BMG
21,bmg2009khwm,2009-05-27T16:55:24.566383Z,-5.2280579,103.44873,3.233839,MLv,78,8,224.51812,"Southern Sumatra, Indonesia",BMG
16,bmg2009kjoi,2009-05-28T15:05:27.619573Z,-1.1674303,101.42786,3.9186349,MLv,162,18,115.98024,"Southern Sumatra, Indonesia",BMG
137,bmg2009ksis,2009-06-02T10:32:45.869763Z,-2.3504183,100.85426,4.2511256,MLv,94,16,191.15942,"Southern Sumatra, Indonesia",BMG
133,bmg2009kvid,2009-06-04T01:42:49.451552Z,-3.1812451,100.4053,4.8755992,MLv,37,19,217.60506,"Southern Sumatra, Indonesia",BMG
114,bmg2009leqs,2009-06-09T04:20:47.842389Z,4.4710865,94.902451,4.7140924,MLv,10,7,235.84897,"Northern Sumatra, Indonesia",BMG
104,bmg2009lijt,2009-06-11T05:23:59.826169Z,-6.2237372,103.76301,3.9452823,MLv,25,7,289.03058,"Southwest of Sumatra, Indonesia",BMG
102,bmg2009ljck,2009-06-11T14:49:03.844495Z,1.7810479,96.910988,4.8562183,mb,35,22,183.35602,"Northern Sumatra, Indonesia",BMG
99,bmg2009ljwe,2009-06-12T00:48:55.871365Z,1.9922217,99.241791,4.2285317,MLv,153,11,114.00467,"Northern Sumatra, Indonesia",BMG
90,bmg2009llkt,2009-06-12T21:19:36.456537Z,1.9029659,96.861954,3.4106528,MLv,150,7,201.21807,"Northern Sumatra, Indonesia",BMG
79,bmg2009lrqc,2009-06-16T06:54:07.882816Z,-4.9656529,102.93906,4.261279,MLv,22,9,221.14294,"Southern Sumatra, Indonesia",BMG
70,bmg2009lury,2009-06-17T23:16:18.004786Z,3.8084447,96.457535,4.5131517,MLv,16,9,140.05156,"Northern Sumatra, Indonesia",BMG
63,bmg2009lwuq,2009-06-19T02:54:21.65747Z,2.8725071,93.806236,4.572878,MLv,10,7,273.08286,"Northern Sumatra, Indonesia",BMG
48,bmg2009mcnr,2009-06-22T06:15:33.85118Z,-6.8863826,103.84779,4.6540897,MLv,88,11,238.85654,"Southwest of Sumatra, Indonesia",BMG
46,bmg2009mdrr,2009-06-22T21:25:35.021419Z,-4.0697093,102.54442,4.7261411,MLv,33,15,214.28812,"Southern Sumatra, Indonesia",BMG
39,bmg2009mgxr,2009-06-24T15:53:47.898097Z,1.5471616,98.8144,3.7940559,MLv,20,8,211.17186,"Northern Sumatra, Indonesia",BMG
35,bmg2009mhec,2009-06-24T19:09:20.850057Z,-7.2129254,104.74716,4.6719344,mb,12,29,135.16022,"Southwest of Sumatra, Indonesia",BMG
30,bmg2009mitq,2009-06-25T16:08:29.493817Z,-2.6696517,103.26974,4.0400783,MLv,30,7,245.00842,"Southern Sumatra, Indonesia",BMG
29,bmg2009mjeu,2009-06-25T21:47:23.129391Z,1.1285459,99.539566,4.1889669,MLv,30,7,186.1295,"Northern Sumatra, Indonesia",BMG
27,bmg2009mkcm,2009-06-26T09:46:06.627172Z,-5.1341801,104.60793,3.6784892,MLv,88,8,163.94311,"Southern Sumatra, Indonesia",BMG
14,bmg2009mmoy,2009-06-27T18:21:43.463964Z,-4.5279245,102.10777,3.432512,MLv,35,6,276.41475,"Southern Sumatra, Indonesia",BMG
12,bmg2009moaw,2009-06-28T13:31:44.342537Z,1.4566826,97.06543,4.5239524,MLv,26,11,189.45831,"Northern Sumatra, Indonesia",BMG
10,bmg2009mosf,2009-06-28T22:17:32.123402Z,-7.3110242,104.66351,4.460231,MLv,40,16,231.6359,"Southwest of Sumatra, Indonesia",BMG
1,bmg2009msam,2009-06-30T17:54:06.58739Z,5.3241363,92.833336,4.4153656,mb,10,8,288.19737,"Northern Sumatra, Indonesia",BMG
153,bmg2009mtdy,2009-07-01T08:48:22.423336Z,4.4031348,96.56044,4.4428914,MLv,10,7,124.09418,"Northern Sumatra, Indonesia",BMG
135,bmg2009nghn,2009-07-08T13:29:59.00805Z,-4.713985,103.85999,3.8563772,MLv,10,10,144.55641,"Southern Sumatra, Indonesia",BMG
132,bmg2009nhnh,2009-07-09T05:33:18.313324Z,5.1131663,96.080589,4.3393523,MLv,10,7,146.36234,"Northern Sumatra, Indonesia",BMG
124,bmg2009njle,2009-07-10T06:46:11.991409Z,-6.2233095,103.26862,3.9085186,MLv,21,4,306.68599,"Southwest of Sumatra, Indonesia",BMG
110,bmg2009norw,2009-07-13T03:52:38.809755Z,2.0659103,97.767815,4.716963,MLv,39,14,149.7372,"Northern Sumatra, Indonesia",BMG
107,bmg2009nppp,2009-07-13T15:52:08.788383Z,-5.1754456,103.02165,3.9484101,MLv,24,5,249.18389,"Southern Sumatra, Indonesia",BMG
104,bmg2009nrbu,2009-07-14T11:10:37.871374Z,-3.1338317,101.39724,3.5587768,MLv,39,8,211.2496,"Southern Sumatra, Indonesia",BMG
102,bmg2009nrld,2009-07-14T15:59:29.724742Z,-2.9693131,103.877,3.6246308,MLv,10,6,249.4787,"Southern Sumatra, Indonesia",BMG
97,bmg2009ntxr,2009-07-16T00:32:33.876308Z,-1.6641113,99.338806,4.4123993,mb,244,14,219.55762,"Southern Sumatra, Indonesia",BMG
94,bmg2009nujj,2009-07-16T06:26:47.311541Z,-4.7871766,102.9221,4.3826251,MLv,27,8,235.8956,"Southern Sumatra, Indonesia",BMG
93,bmg2009nuqv,2009-07-16T10:12:35.390745Z,-4.7697086,102.83528,3.6821911,MLv,26,7,238.33831,"Southern Sumatra, Indonesia",BMG
92,bmg2009nuxt,2009-07-16T13:42:56.595397Z,-4.7422824,101.77155,4.3776623,MLv,10,8,245.1503,"Southern Sumatra, Indonesia",BMG
69,bmg2009odno,2009-07-21T06:51:54.195715Z,4.3385134,96.63324,4.8571892,MLv,10,18,121.78114,"Northern Sumatra, Indonesia",BMG
64,bmg2009ofnq,2009-07-22T09:11:51.737857Z,-1.9332958,100.11002,4.3441137,MLv,10,6,246.47832,"Southern Sumatra, Indonesia",BMG
63,bmg2009ofvj,2009-07-22T13:06:20.486629Z,-3.8633518,100.90838,4.8352434,MLv,10,22,213.48623,"Southern Sumatra, Indonesia",BMG
62,bmg2009ofwu,2009-07-22T13:49:19.082213Z,-4.6025677,102.69923,4.0748193,MLv,30,8,236.43714,"Southern Sumatra, Indonesia",BMG
48,bmg2009ojhr,2009-07-24T10:45:41.629634Z,5.2070637,95.216301,4.8630072,mb,12,13,233.3294,"Northern Sumatra, Indonesia",BMG
19,bmg2009ooej,2009-07-27T02:48:33.47345Z,-4.9424815,102.82836,3.4863773,MLv,29,7,248.2728,"Southern Sumatra, Indonesia",BMG
15,bmg2009opyv,2009-07-28T02:18:09.710877Z,2.3206723,96.949654,4.4073523,MLv,72,9,149.39256,"Northern Sumatra, Indonesia",BMG
174,bmg2009ozrw,2009-08-02T10:13:06.851497Z,-2.9762211,101.58271,3.739573,MLv,36,7,199.49518,"Southern Sumatra, Indonesia",BMG
161,bmg2009pehf,2009-08-04T22:32:57.184439Z,2.3073523,97.177773,4.4795188,MLv,15,8,217.92773,"Northern Sumatra, Indonesia",BMG
156,bmg2009phwg,2009-08-06T21:35:53.560877Z,-4.9495378,103.54861,3.3329205,MLv,66,8,193.49924,"Southern Sumatra, Indonesia",BMG
147,bmg2009plls,2009-08-08T20:50:41.387289Z,-4.9728985,102.90185,3.3545611,MLv,30,10,230.93353,"Southern Sumatra, Indonesia",BMG
137,bmg2009pmzw,2009-08-09T17:08:53.204081Z,2.9798498,96.030716,3.6838238,MLv,10,6,191.23204,"Northern Sumatra, Indonesia",BMG
135,bmg2009pnxb,2009-08-10T04:52:29.316294Z,-4.9389777,101.63483,4.7800406,MLv,48,17,231.20023,"Southern Sumatra, Indonesia",BMG
111,bmg2009pucu,2009-08-13T14:37:30.871856Z,4.8706846,94.897003,4.6951824,MLv,10,13,225.89343,"Northern Sumatra, Indonesia",BMG
110,bmg2009pulg,2009-08-13T18:54:20.00182Z,-3.8293667,100.76263,4.4130957,MLv,30,7,239.28795,"Southern Sumatra, Indonesia",BMG
108,bmg2009puyo,2009-08-14T01:37:57.379697Z,4.4745865,96.393501,3.36087,MLv,10,6,188.42875,"Northern Sumatra, Indonesia",BMG
91,bmg2009pxzr,2009-08-15T17:37:52.789926Z,-6.3093076,103.62218,4.416626,MLv,15,15,231.9166,"Southwest of Sumatra, Indonesia",BMG
86,bmg2009pzky,2009-08-16T12:28:37.999787Z,-0.90919185,101.06046,4.5109555,MLv,59,13,178.32217,"Southern Sumatra, Indonesia",BMG
85,bmg2009pzlg,2009-08-16T12:37:37.860336Z,-1.1666069,99.12825,4.8908035,mb,27,23,202.04105,"Southern Sumatra, Indonesia",BMG
84,bmg2009pzmd,2009-08-16T13:04:41.870057Z,-1.4995532,100.49981,4.2413322,MLv,10,6,218.6557,"Southern Sumatra, Indonesia",BMG
82,bmg2009pzno,2009-08-16T13:48:19.338784Z,-1.2513434,99.08429,4.1319504,MLv,10,6,290.47654,"Southern Sumatra, Indonesia",BMG
81,bmg2009pzog,2009-08-16T14:09:26.81935Z,4.6778092,95.284363,3.2885997,MLv,10,6,205.63497,"Northern Sumatra, Indonesia",BMG
80,bmg2009pzpc,2009-08-16T14:34:53.738022Z,-1.3680662,100.39427,4.3734743,MLv,10,10,192.31136,"Southern Sumatra, Indonesia",BMG
79,bmg2009pzrm,2009-08-16T15:47:22.663108Z,-1.5881677,99.586548,4.0674186,MLv,10,5,275.55033,"Southern Sumatra, Indonesia",BMG
78,bmg2009pzrr,2009-08-16T15:53:02.107623Z,-1.6151524,99.997772,4.2693646,MLv,10,7,246.3561,"Southern Sumatra, Indonesia",BMG
77,bmg2009pzsp,2009-08-16T16:20:29.965627Z,-1.4840562,99.794022,4.0139737,MLv,10,4,266.56826,"Southern Sumatra, Indonesia",BMG
76,bmg2009pzyl,2009-08-16T19:17:37.002696Z,-1.1382664,100.1543,4.3660878,MLv,11,8,243.98202,"Southern Sumatra, Indonesia",BMG
75,bmg2009pzyx,2009-08-16T19:31:41.606585Z,-1.5465833,99.610359,4.3490166,MLv,10,7,248.16402,"Southern Sumatra, Indonesia",BMG
74,bmg2009qabg,2009-08-16T20:43:51.627361Z,0.79964399,98.947395,4.7063205,MLv,10,11,180.04779,"Northern Sumatra, Indonesia",BMG
73,bmg2009qacd,2009-08-16T21:10:22.57047Z,-1.4703614,99.765549,4.5788436,MLv,10,17,207.53093,"Southern Sumatra, Indonesia",BMG
72,bmg2009qacs,2009-08-16T21:27:03.066277Z,-1.5494471,99.250626,4.6179764,MLv,10,11,216.492,"Southern Sumatra, Indonesia",BMG
71,bmg2009qaoe,2009-08-17T03:14:45.377145Z,-1.4684128,99.597832,4.4695157,MLv,10,8,267.84084,"Southern Sumatra, Indonesia",BMG
69,bmg2009qaot,2009-08-17T03:32:16.134579Z,-1.3319023,99.524498,3.9680565,MLv,12,5,336.61276,"Southern Sumatra, Indonesia",BMG
68,bmg2009qapu,2009-08-17T04:03:52.462024Z,-1.5922322,99.499214,3.9977091,MLv,12,7,327.27226,"Southern Sumatra, Indonesia",BMG
65,bmg2009qaxu,2009-08-17T08:07:13.126997Z,-1.6543663,99.773949,4.6213482,MLv,10,15,225.74362,"Southern Sumatra, Indonesia",BMG
64,bmg2009qayd,2009-08-17T08:17:05.38104Z,-1.4316832,99.771416,3.8241695,MLv,10,6,225.50784,"Southern Sumatra, Indonesia",BMG
63,bmg2009qbaj,2009-08-17T09:24:22.186623Z,-2.2516091,98.450539,4.6503943,mb,59,11,232.29828,"Southwest of Sumatra, Indonesia",BMG
62,bmg2009qbcr,2009-08-17T10:34:41.600739Z,-1.5291746,99.282539,4.8673603,MLv,10,13,229.50814,"Southern Sumatra, Indonesia",BMG
61,bmg2009qckb,2009-08-18T03:28:10.476531Z,2.6500256,96.336174,4.8988969,MLv,73,8,209.31429,"Northern Sumatra, Indonesia",BMG
60,bmg2009qcno,2009-08-18T05:13:10.95387Z,-1.4084847,99.702744,4.7657789,MLv,10,20,191.68512,"Southern Sumatra, Indonesia",BMG
56,bmg2009qdjn,2009-08-18T16:19:59.909653Z,-0.58315784,98.377289,4.3590401,mb,57,11,238.21909,"Southern Sumatra, Indonesia",BMG
53,bmg2009qebe,2009-08-19T01:15:18.33982Z,-1.4930956,99.497559,4.7698938,mb,10,26,166.26883,"Southern Sumatra, Indonesia",BMG
50,bmg2009qegf,2009-08-19T03:48:33.076328Z,-1.1922668,100.52048,4.1404267,MLv,11,5,209.65958,"Southern Sumatra, Indonesia",BMG
46,bmg2009qeqw,2009-08-19T09:13:35.593259Z,-1.1317205,100.47678,4.3089629,MLv,32,13,172.84091,"Southern Sumatra, Indonesia",BMG
45,bmg2009qert,2009-08-19T09:38:56.797801Z,-0.48484015,100.33369,3.2744096,MLv,2,6,238.0326,"Southern Sumatra, Indonesia",BMG
44,bmg2009qesy,2009-08-19T10:14:43.467948Z,-1.3384918,99.496727,4.1795457,MLv,10,4,336.72924,"Southern Sumatra, Indonesia",BMG
43,bmg2009qeuo,2009-08-19T11:04:07.10032Z,-0.93875718,99.578499,4.4378956,MLv,10,5,277.44155,"Southern Sumatra, Indonesia",BMG
42,bmg2009qevp,2009-08-19T11:35:22.85542Z,-1.5885696,99.507721,4.866799,Mw(mB),10,48,150.09796,"Southern Sumatra, Indonesia",BMG
41,bmg2009qewt,2009-08-19T12:09:28.766162Z,-1.4825857,99.860764,4.6511433,MLv,10,6,220.56009,"Southern Sumatra, Indonesia",BMG
39,bmg2009qfhk,2009-08-19T17:32:47.582637Z,-1.4405915,99.557526,4.6999435,MLv,9,13,222.59599,"Southern Sumatra, Indonesia",BMG
37,bmg2009qgit,2009-08-20T07:22:57.350389Z,-1.4941634,99.366104,4.8981441,MLv,9,9,199.35274,"Southern Sumatra, Indonesia",BMG
34,bmg2009qglp,2009-08-20T08:48:59.531713Z,-0.41652369,99.214378,4.6803781,MLv,23,12,191.66898,"Southern Sumatra, Indonesia",BMG
33,bmg2009qgme,2009-08-20T09:07:03.433387Z,-1.2536837,100.06052,4.5238868,MLv,23,9,249.70962,"Southern Sumatra, Indonesia",BMG
31,bmg2009qgta,2009-08-20T12:34:02.106407Z,-1.5056651,99.765335,4.8064849,mb,5,33,191.4487,"Southern Sumatra, Indonesia",BMG
30,bmg2009qgtp,2009-08-20T12:51:48.569Z,-1.4185801,99.677727,4.8546351,mb,10,22,195.70795,"Southern Sumatra, Indonesia",BMG
28,bmg2009qhce,2009-08-20T17:11:39.399167Z,-1.581378,99.443687,4.3235864,MLv,10,5,343.26551,"Southern Sumatra, Indonesia",BMG
27,bmg2009qhhd,2009-08-20T19:42:40.161359Z,-1.4905239,99.726181,4.7656278,MLv,10,13,208.37511,"Southern Sumatra, Indonesia",BMG
25,bmg2009qhjx,2009-08-20T21:06:58.794523Z,-1.1169219,100.55631,4.3220513,MLv,37,13,187.78291,"Southern Sumatra, Indonesia",BMG
23,bmg2009qhlw,2009-08-20T22:06:00.215242Z,-1.4625365,99.747307,4.6824112,MLv,10,10,188.88177,"Southern Sumatra, Indonesia",BMG
21,bmg2009qhng,2009-08-20T22:48:29.50731Z,-1.4753358,99.697144,4.2362823,MLv,10,6,321.96367,"Southern Sumatra, Indonesia",BMG
17,bmg2009qifl,2009-08-21T07:59:16.02312Z,-1.21128,99.777931,4.183657,MLv,7,4,319.07285,"Southern Sumatra, Indonesia",BMG
15,bmg2009qitg,2009-08-21T14:58:37.490891Z,-1.4384767,99.564819,4.2034016,MLv,10,5,280.26072,"Southern Sumatra, Indonesia",BMG
13,bmg2009qixm,2009-08-21T17:06:50.216375Z,-1.6663413,99.689873,4.7710249,MLv,10,20,193.33264,"Southern Sumatra, Indonesia",BMG
9,bmg2009qjqu,2009-08-22T02:52:58.478236Z,-1.4315125,99.457893,4.069009,MLv,23,6,326.28712,"Southern Sumatra, Indonesia",BMG
7,bmg2009qjwq,2009-08-22T05:50:09.116061Z,-1.2519057,100.26475,3.6920854,MLv,153,5,339.25447,"Southern Sumatra, Indonesia",BMG
6,bmg2009qkfw,2009-08-22T10:30:03.696536Z,-3.0023365,100.96344,4.8933425,mb,30,28,221.83887,"Southern Sumatra, Indonesia",BMG
3,bmg2009qkqs,2009-08-22T15:58:51.850539Z,-1.3685365,99.302208,4.1615851,MLv,11,5,327.41002,"Southern Sumatra, Indonesia",BMG
2,bmg2009qkuj,2009-08-22T17:49:12.874781Z,-0.85158598,99.501938,4.0342864,MLv,10,4,294.29002,"Southern Sumatra, Indonesia",BMG
159,bmg2009sjko,2009-09-19T11:13:46.210733Z,0.5790301,99.969803,4.2740069,MLv,10,13,134.94029,"Northern Sumatra, Indonesia",BMG
158,bmg2009sjqy,2009-09-19T14:28:14.619988Z,1.3901405,96.974182,4.530565,MLv,28,14,198.33856,"Northern Sumatra, Indonesia",BMG
156,bmg2009sjuh,2009-09-19T16:09:32.68419Z,-1.3960093,99.434814,4.2985787,MLv,30,7,199.81901,"Southern Sumatra, Indonesia",BMG
155,bmg2009sjzc,2009-09-19T18:35:29.936735Z,0.73792559,99.121559,4.848138,MLv,77,30,147.07191,"Northern Sumatra, Indonesia",BMG
153,bmg2009skan,2009-09-19T19:18:36.849241Z,-1.6948668,100.08035,3.6470751,MLv,65,6,293.80464,"Southern Sumatra, Indonesia",BMG
151,bmg2009skhf,2009-09-19T22:41:34.259757Z,0.44811895,100.12447,3.1815218,MLv,20,6,169.07404,"Northern Sumatra, Indonesia",BMG
150,bmg2009skip,2009-09-19T23:23:19.897895Z,0.17830071,100.45456,2.9263342,MLv,58,7,144.66344,"Northern Sumatra, Indonesia",BMG
149,bmg2009skje,2009-09-19T23:41:05.984206Z,0.59521502,100.04451,3.0665437,MLv,10,6,179.09394,"Northern Sumatra, Indonesia",BMG
142,bmg2009sleu,2009-09-20T10:36:52.457917Z,1.711956,99.090599,3.3033145,MLv,15,9,102.79597,"Northern Sumatra, Indonesia",BMG
140,bmg2009slhj,2009-09-20T11:54:22.98771Z,-5.1918511,102.50803,3.315409,MLv,10,8,135.71446,"Southern Sumatra, Indonesia",BMG
136,bmg2009smva,2009-09-21T07:57:51.198827Z,0.62250113,100.03413,3.7729139,MLv,10,6,301.98656,"Northern Sumatra, Indonesia",BMG
128,bmg2009snjp,2009-09-21T15:19:55.253408Z,2.5600398,96.595276,4.0557042,MLv,10,8,126.75492,"Northern Sumatra, Indonesia",BMG
126,bmg2009snvk,2009-09-21T21:18:08.779232Z,-1.6753814,102.21556,3.8921513,MLv,16,4,173.69688,"Southern Sumatra, Indonesia",BMG
125,bmg2009sofy,2009-09-22T02:37:23.805243Z,1.0002228,98.576012,4.0979769,MLv,61,13,151.59155,"Northern Sumatra, Indonesia",BMG
124,bmg2009sooj,2009-09-22T06:53:07.440738Z,-1.8628541,99.546295,3.4922515,MLv,64,4,347.24572,"Southern Sumatra, Indonesia",BMG
122,bmg2009spgp,2009-09-22T16:06:01.173071Z,2.0422022,98.893173,4.2144998,MLv,116,15,89.050735,"Northern Sumatra, Indonesia",BMG
121,bmg2009spid,2009-09-22T16:52:34.828052Z,-2.9687073,100.96906,4.0986053,MLv,20,8,221.10653,"Southern Sumatra, Indonesia",BMG
118,bmg2009spwe,2009-09-22T23:58:54.003129Z,-1.4941536,99.330276,4.7232127,MLv,20,13,185.15291,"Southern Sumatra, Indonesia",BMG
114,bmg2009sqso,2009-09-23T11:18:05.290984Z,-1.2115612,99.325455,3.9490807,MLv,10,6,332.5186,"Southern Sumatra, Indonesia",BMG
113,bmg2009squu,2009-09-23T12:25:46.23217Z,-4.5433078,102.76733,3.4430181,MLv,49,9,137.59964,"Southern Sumatra, Indonesia",BMG
109,bmg2009srku,2009-09-23T20:29:22.65828Z,-0.5068143,99.049217,4.8573071,MLv,10,7,182.27844,"Southern Sumatra, Indonesia",BMG
101,bmg2009ssmi,2009-09-24T10:26:05.589038Z,0.61099315,98.261528,4.1782663,MLv,66,8,190.59677,"Northern Sumatra, Indonesia",BMG
100,bmg2009ssoe,2009-09-24T11:22:10.861296Z,-2.8829134,101.01265,4.4444854,MLv,17,17,167.54922,"Southern Sumatra, Indonesia",BMG
98,bmg2009sstr,2009-09-24T14:08:51.976156Z,-1.5927966,99.563629,4.3142875,MLv,12,9,181.22328,"Southern Sumatra, Indonesia",BMG
93,bmg2009stja,2009-09-24T21:54:27.538761Z,-0.32007286,100.47302,2.6998816,MLv,20,6,192.19493,"Southern Sumatra, Indonesia",BMG
92,bmg2009stjs,2009-09-24T22:15:28.564073Z,-5.7294116,104.79463,2.7602717,MLv,20,8,253.20504,"Southern Sumatra, Indonesia",BMG
87,bmg2009subn,2009-09-25T07:14:38.928592Z,-1.6349984,99.532394,4.7960274,MLv,12,17,212.58405,"Southern Sumatra, Indonesia",BMG
85,bmg2009sujk,2009-09-25T11:14:04.987363Z,-1.5042759,101.48367,3.1668734,MLv,38,5,195.86476,"Southern Sumatra, Indonesia",BMG
82,bmg2009suzu,2009-09-25T19:31:41.216697Z,4.1783323,95.313766,4.076191,MLv,54,6,275.68851,"Northern Sumatra, Indonesia",BMG
79,bmg2009svdu,2009-09-25T21:33:31.144705Z,0.96052164,98.528145,4.2103238,MLv,64,11,152.01703,"Northern Sumatra, Indonesia",BMG
78,bmg2009sver,2009-09-25T21:59:47.198411Z,-1.2418652,99.627968,3.7561914,MLv,10,5,330.31841,"Southern Sumatra, Indonesia",BMG
76,bmg2009svuh,2009-09-26T05:53:35.810068Z,0.5844714,100.02827,3.4751575,MLv,10,5,169.18407,"Northern Sumatra, Indonesia",BMG
66,bmg2009sxsv,2009-09-27T07:26:07.217135Z,1.9492809,97.475403,4.7890809,MLv,32,12,204.27631,"Northern Sumatra, Indonesia",BMG
65,bmg2009syax,2009-09-27T11:31:18.941705Z,-0.56818712,98.849083,4.6923473,MLv,20,7,196.23405,"Southern Sumatra, Indonesia",BMG
53,bmg2009szjc,2009-09-28T04:48:30.153454Z,0.61347717,99.963142,4.1802016,MLv,15,11,124.26324,"Northern Sumatra, Indonesia",BMG
48,bmg2009szvx,2009-09-28T11:17:06.280243Z,-7.0466828,104.17033,4.4878847,MLv,10,8,213.90729,"Southwest of Sumatra, Indonesia",BMG
47,bmg2009szwd,2009-09-28T11:24:37.893989Z,-1.7458898,99.369682,4.2167487,MLv,15,5,345.92485,"Southern Sumatra, Indonesia",BMG
42,bmg2009tahk,2009-09-28T17:05:54.206438Z,0.48580471,100.11147,3.4973026,MLv,15,10,121.94885,"Northern Sumatra, Indonesia",BMG
41,bmg2009taiq,2009-09-28T17:42:57.236437Z,3.5948646,97.540688,3.2743706,MLv,105,6,195.51331,"Northern Sumatra, Indonesia",BMG
39,bmg2009tazd,2009-09-29T02:04:09.413321Z,-5.006506,101.13901,4.8305252,MLv,55,21,219.09056,"Southwest of Sumatra, Indonesia",BMG
28,bmg2009tcdt,2009-09-29T17:31:50.890819Z,-0.079591006,100.20495,2.9954265,MLv,30,5,134.86298,"Southern Sumatra, Indonesia",BMG
21,bmg2009tdmh,2009-09-30T10:59:54.714603Z,-5.8491974,103.89568,3.984508,MLv,27,8,266.02192,"Southern Sumatra, Indonesia",BMG
20,bmg2009tdmq,2009-09-30T11:10:53.087981Z,-0.89271379,99.769226,4.0048773,MLv,58,7,164.25983,"Southern Sumatra, Indonesia",BMG
